country,iso3_code,region,income_group,year,quarter,quarter_label,industry_sector,sector_automation_risk_score,gdp_per_capita_usd,ai_adoption_index,pct_sector_workforce_displaced,pct_sector_workforce_new_roles_created,net_workforce_change_pct,ai_cited_layoff_announcements,ai_skill_wage_premium_pct,pct_workforce_female,pct_displaced_roles_female,reskilling_programs_count,govt_ai_policy_score_1_to_10,ai_tool_adoption_pct
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Healthcare & Life Sciences,0.219,57020,0.873,0.0281,0.0162,-0.0119,11,0.355,0.72,0.802,38,6.5,0.199
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Manufacturing & Industry,0.753,57020,0.862,0.0808,0.0598,-0.021,92,0.329,0.29,0.322,39,6.5,0.594
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Retail & E-Commerce,0.674,57020,0.875,0.073,0.0478,-0.0252,65,0.31,0.54,0.556,52,6.1,0.513
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Education & Research,0.291,57020,0.864,0.0287,0.0218,-0.0069,5,0.285,0.58,0.607,44,6.5,0.247
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Transportation & Logistics,0.68,57020,0.875,0.0753,0.0645,-0.0108,46,0.322,0.22,0.245,43,6.9,0.535
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Media & Communications,0.546,57020,0.88,0.058,0.0347,-0.0233,38,0.342,0.46,0.455,40,6.3,0.435
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Administrative & Clerical,0.79,57020,0.884,0.1196,0.0804,-0.0392,134,0.262,0.79,0.95,46,6.8,0.578
Singapore,SGP,Southeast Asia,High Income,2020,4,2020-Q4,Energy & Utilities,0.433,57020,0.868,0.061,0.0394,-0.0216,21,0.319,0.26,0.252,53,6.4,0.456
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Technology & Software,0.373,59375,0.856,0.0473,0.0328,-0.0145,47,0.354,0.28,0.294,44,6.9,0.27
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Finance & Banking,0.582,59375,0.882,0.0894,0.0763,-0.0131,120,0.318,0.48,0.495,53,6.7,0.456
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Healthcare & Life Sciences,0.187,59375,0.869,0.0297,0.0193,-0.0104,8,0.391,0.72,0.755,58,6.3,0.225
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Manufacturing & Industry,0.755,59375,0.877,0.1135,0.1037,-0.0098,62,0.443,0.29,0.304,54,7.1,0.631
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Retail & E-Commerce,0.699,59375,0.882,0.096,0.0661,-0.0299,75,0.393,0.54,0.594,44,6.5,0.538
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Education & Research,0.269,59375,0.863,0.0372,0.0309,-0.0063,10,0.381,0.58,0.588,48,6.7,0.247
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Transportation & Logistics,0.666,59375,0.874,0.0924,0.0872,-0.0052,60,0.336,0.22,0.247,43,6.6,0.531
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Media & Communications,0.523,59375,0.892,0.0689,0.0377,-0.0312,66,0.382,0.46,0.469,47,6.3,0.403
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Administrative & Clerical,0.798,59375,0.884,0.1235,0.1169,-0.0066,101,0.37,0.79,0.95,44,6.9,0.651
Singapore,SGP,Southeast Asia,High Income,2021,1,2021-Q1,Energy & Utilities,0.46,59375,0.848,0.0449,0.041,-0.0039,24,0.344,0.26,0.278,55,6.2,0.341
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Technology & Software,0.404,59941,0.879,0.0615,0.0524,-0.0091,68,0.304,0.28,0.282,57,6.3,0.312
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Finance & Banking,0.59,59941,0.889,0.0946,0.0668,-0.0278,78,0.31,0.48,0.465,52,6.9,0.604
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Healthcare & Life Sciences,0.224,59941,0.886,0.0254,0.0139,-0.0115,11,0.334,0.72,0.731,48,6.5,0.165
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Manufacturing & Industry,0.711,59941,0.884,0.1275,0.0925,-0.035,119,0.355,0.29,0.294,46,6.7,0.653
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Retail & E-Commerce,0.706,59941,0.891,0.0964,0.0635,-0.0329,93,0.334,0.54,0.524,55,7.1,0.492
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Education & Research,0.24,59941,0.878,0.041,0.0227,-0.0183,13,0.4,0.58,0.589,55,6.3,0.284
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Transportation & Logistics,0.683,59941,0.885,0.0945,0.0775,-0.017,51,0.354,0.22,0.225,45,6.7,0.552
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Media & Communications,0.523,59941,0.892,0.0817,0.0697,-0.012,52,0.39,0.46,0.445,46,6.6,0.55
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Administrative & Clerical,0.768,59941,0.898,0.1139,0.0917,-0.0222,163,0.385,0.79,0.95,41,6.7,0.695
Singapore,SGP,Southeast Asia,High Income,2021,2,2021-Q2,Energy & Utilities,0.462,59941,0.883,0.0629,0.0528,-0.0101,38,0.368,0.26,0.262,58,6.6,0.476
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Technology & Software,0.397,61836,0.879,0.068,0.0478,-0.0202,64,0.382,0.28,0.305,50,6.8,0.273
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Finance & Banking,0.609,61836,0.877,0.091,0.0744,-0.0166,86,0.33,0.48,0.543,54,6.9,0.55
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Healthcare & Life Sciences,0.24,61836,0.888,0.0336,0.0307,-0.0029,9,0.358,0.72,0.708,58,6.4,0.193
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Manufacturing & Industry,0.764,61836,0.891,0.1197,0.0794,-0.0403,98,0.345,0.29,0.304,45,7.0,0.638
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Retail & E-Commerce,0.711,61836,0.885,0.1266,0.0745,-0.0521,91,0.349,0.54,0.539,48,6.7,0.565
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Education & Research,0.291,61836,0.868,0.0386,0.0235,-0.0151,9,0.389,0.58,0.605,49,6.5,0.271
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Transportation & Logistics,0.686,61836,0.874,0.1165,0.1089,-0.0076,63,0.376,0.22,0.216,60,6.4,0.667
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Media & Communications,0.567,61836,0.875,0.0866,0.0597,-0.0269,67,0.405,0.46,0.509,42,6.4,0.407
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Administrative & Clerical,0.747,61836,0.892,0.1323,0.1229,-0.0094,230,0.337,0.79,0.95,40,6.3,0.717
Singapore,SGP,Southeast Asia,High Income,2021,3,2021-Q3,Energy & Utilities,0.438,61836,0.887,0.0711,0.0468,-0.0243,30,0.342,0.26,0.257,50,6.8,0.343
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Technology & Software,0.403,62729,0.898,0.0695,0.0392,-0.0303,87,0.325,0.28,0.283,46,7.5,0.332
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Finance & Banking,0.654,62729,0.893,0.1026,0.059,-0.0436,93,0.353,0.48,0.466,51,6.8,0.45
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Healthcare & Life Sciences,0.232,62729,0.881,0.0271,0.0201,-0.007,10,0.377,0.72,0.777,47,7.4,0.204
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Manufacturing & Industry,0.776,62729,0.881,0.1202,0.1098,-0.0104,127,0.317,0.29,0.307,44,6.4,0.546
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Retail & E-Commerce,0.669,62729,0.9,0.1168,0.0613,-0.0555,74,0.357,0.54,0.547,44,7.0,0.588
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Education & Research,0.265,62729,0.895,0.0318,0.0178,-0.014,11,0.335,0.58,0.62,55,6.2,0.225
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Transportation & Logistics,0.686,62729,0.868,0.0826,0.0705,-0.0121,76,0.358,0.22,0.248,48,7.3,0.616
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Media & Communications,0.565,62729,0.878,0.071,0.0582,-0.0128,50,0.362,0.46,0.445,52,6.0,0.518
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Administrative & Clerical,0.785,62729,0.916,0.136,0.1032,-0.0328,131,0.349,0.79,0.95,52,6.3,0.683
Singapore,SGP,Southeast Asia,High Income,2021,4,2021-Q4,Energy & Utilities,0.445,62729,0.893,0.0575,0.0311,-0.0264,37,0.427,0.26,0.279,48,6.4,0.34
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Technology & Software,0.372,61972,0.888,0.0653,0.0539,-0.0114,84,0.367,0.28,0.273,47,6.4,0.351
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Finance & Banking,0.626,61972,0.89,0.1112,0.0899,-0.0213,105,0.399,0.48,0.492,51,6.6,0.449
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Healthcare & Life Sciences,0.208,61972,0.889,0.0373,0.0234,-0.0139,13,0.362,0.72,0.795,59,7.3,0.198
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Manufacturing & Industry,0.745,61972,0.892,0.1279,0.0789,-0.049,73,0.35,0.29,0.289,54,7.0,0.593
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Retail & E-Commerce,0.673,61972,0.895,0.1246,0.1123,-0.0123,97,0.406,0.54,0.549,66,7.1,0.604
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Education & Research,0.244,61972,0.887,0.0397,0.0359,-0.0038,12,0.421,0.58,0.561,45,6.6,0.247
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Transportation & Logistics,0.697,61972,0.9,0.1095,0.0751,-0.0344,121,0.37,0.22,0.215,47,7.3,0.591
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Media & Communications,0.575,61972,0.877,0.0806,0.0678,-0.0128,87,0.38,0.46,0.463,55,7.9,0.506
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Administrative & Clerical,0.766,61972,0.896,0.1502,0.1255,-0.0247,230,0.359,0.79,0.95,66,7.0,0.648
Singapore,SGP,Southeast Asia,High Income,2022,1,2022-Q1,Energy & Utilities,0.484,61972,0.88,0.0682,0.046,-0.0222,29,0.345,0.26,0.277,66,7.6,0.384
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Technology & Software,0.359,60974,0.901,0.0657,0.055,-0.0107,85,0.32,0.28,0.278,56,6.7,0.383
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Finance & Banking,0.636,60974,0.885,0.1045,0.0716,-0.0329,153,0.38,0.48,0.468,46,7.4,0.456
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Healthcare & Life Sciences,0.238,60974,0.893,0.0405,0.0328,-0.0077,10,0.37,0.72,0.705,48,6.6,0.199
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Manufacturing & Industry,0.732,60974,0.924,0.1273,0.0976,-0.0297,152,0.395,0.29,0.325,48,6.2,0.643
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Retail & E-Commerce,0.712,60974,0.882,0.1161,0.1006,-0.0155,72,0.334,0.54,0.593,46,6.9,0.563
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Education & Research,0.294,60974,0.9,0.0386,0.0237,-0.0149,13,0.439,0.58,0.592,54,6.7,0.217
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Transportation & Logistics,0.719,60974,0.874,0.099,0.0669,-0.0321,122,0.381,0.22,0.236,45,6.6,0.643
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Media & Communications,0.55,60974,0.88,0.0819,0.0759,-0.006,82,0.372,0.46,0.504,53,7.0,0.551
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Administrative & Clerical,0.791,60974,0.89,0.1469,0.1108,-0.0361,218,0.378,0.79,0.95,61,6.4,0.675
Singapore,SGP,Southeast Asia,High Income,2022,2,2022-Q2,Energy & Utilities,0.454,60974,0.918,0.0804,0.0665,-0.0139,52,0.406,0.26,0.292,64,7.1,0.34
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Technology & Software,0.39,62880,0.889,0.0928,0.0749,-0.0179,74,0.367,0.28,0.279,46,6.7,0.309
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Finance & Banking,0.625,62880,0.907,0.1225,0.0918,-0.0307,153,0.423,0.48,0.48,60,7.2,0.655
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Healthcare & Life Sciences,0.223,62880,0.919,0.0337,0.0214,-0.0123,13,0.433,0.72,0.757,45,6.6,0.177
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Manufacturing & Industry,0.718,62880,0.918,0.1374,0.1317,-0.0057,185,0.4,0.29,0.304,53,6.6,0.784
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Retail & E-Commerce,0.68,62880,0.873,0.1309,0.1147,-0.0162,99,0.387,0.54,0.605,47,6.6,0.623
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Education & Research,0.307,62880,0.906,0.0457,0.0414,-0.0043,18,0.317,0.58,0.566,58,7.8,0.286
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Transportation & Logistics,0.651,62880,0.885,0.1068,0.1021,-0.0047,112,0.476,0.22,0.218,53,6.9,0.594
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Media & Communications,0.561,62880,0.894,0.1063,0.0633,-0.043,86,0.423,0.46,0.515,54,7.2,0.529
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Administrative & Clerical,0.778,62880,0.909,0.1827,0.1613,-0.0214,146,0.389,0.79,0.95,65,7.0,0.85
Singapore,SGP,Southeast Asia,High Income,2022,3,2022-Q3,Energy & Utilities,0.466,62880,0.89,0.0854,0.0544,-0.031,44,0.409,0.26,0.29,47,6.4,0.456
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Technology & Software,0.365,63152,0.914,0.0735,0.0656,-0.0079,76,0.371,0.28,0.291,48,7.4,0.358
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Finance & Banking,0.643,63152,0.903,0.0922,0.0671,-0.0251,160,0.459,0.48,0.482,52,6.6,0.529
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Healthcare & Life Sciences,0.202,63152,0.938,0.0342,0.0212,-0.013,16,0.403,0.72,0.716,58,6.7,0.188
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Manufacturing & Industry,0.732,63152,0.903,0.1216,0.1092,-0.0124,160,0.406,0.29,0.293,47,6.8,0.554
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Retail & E-Commerce,0.687,63152,0.896,0.1066,0.1015,-0.0051,113,0.341,0.54,0.545,60,7.7,0.615
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Education & Research,0.263,63152,0.9,0.0478,0.0425,-0.0053,22,0.389,0.58,0.578,53,7.1,0.279
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Transportation & Logistics,0.689,63152,0.889,0.1208,0.0901,-0.0307,120,0.357,0.22,0.239,55,6.9,0.596
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Media & Communications,0.525,63152,0.895,0.0868,0.0748,-0.012,112,0.355,0.46,0.477,46,7.2,0.512
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Administrative & Clerical,0.773,63152,0.878,0.1563,0.0892,-0.0671,208,0.358,0.79,0.95,45,6.5,0.642
Singapore,SGP,Southeast Asia,High Income,2022,4,2022-Q4,Energy & Utilities,0.427,63152,0.916,0.0793,0.0533,-0.026,29,0.412,0.26,0.289,47,6.1,0.456
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Technology & Software,0.395,65035,0.908,0.0842,0.0673,-0.0169,120,0.39,0.28,0.288,57,6.7,0.337
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Finance & Banking,0.58,65035,0.891,0.1126,0.0674,-0.0452,186,0.421,0.48,0.501,50,7.3,0.51
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Healthcare & Life Sciences,0.183,65035,0.926,0.0363,0.0282,-0.0081,18,0.385,0.72,0.782,55,6.6,0.207
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Manufacturing & Industry,0.71,65035,0.908,0.1294,0.1233,-0.0061,128,0.426,0.29,0.311,49,7.1,0.58
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Retail & E-Commerce,0.707,65035,0.908,0.1577,0.1107,-0.047,98,0.415,0.54,0.598,69,7.5,0.703
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Education & Research,0.259,65035,0.909,0.0524,0.0476,-0.0048,15,0.421,0.58,0.572,58,7.3,0.198
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Transportation & Logistics,0.68,65035,0.918,0.1476,0.0799,-0.0677,96,0.499,0.22,0.215,70,6.6,0.72
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Media & Communications,0.568,65035,0.9,0.087,0.059,-0.028,66,0.414,0.46,0.521,61,7.4,0.588
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Administrative & Clerical,0.811,65035,0.885,0.1676,0.1273,-0.0403,301,0.385,0.79,0.95,52,6.6,0.816
Singapore,SGP,Southeast Asia,High Income,2023,1,2023-Q1,Energy & Utilities,0.469,65035,0.878,0.0894,0.0816,-0.0078,56,0.443,0.26,0.278,72,6.9,0.441
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Technology & Software,0.402,63780,0.886,0.0973,0.0608,-0.0365,56,0.409,0.28,0.286,55,7.1,0.3
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Finance & Banking,0.646,63780,0.91,0.1185,0.0664,-0.0521,234,0.449,0.48,0.536,58,6.6,0.638
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Healthcare & Life Sciences,0.215,63780,0.926,0.0431,0.0332,-0.0099,19,0.404,0.72,0.734,64,7.4,0.168
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Manufacturing & Industry,0.734,63780,0.917,0.1704,0.1235,-0.0469,183,0.387,0.29,0.308,66,6.9,0.712
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Retail & E-Commerce,0.709,63780,0.892,0.1379,0.096,-0.0419,120,0.393,0.54,0.599,56,7.1,0.542
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Education & Research,0.274,63780,0.91,0.048,0.0403,-0.0077,17,0.472,0.58,0.598,52,7.9,0.267
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Transportation & Logistics,0.689,63780,0.915,0.1359,0.1251,-0.0108,124,0.489,0.22,0.228,57,7.1,0.562
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Media & Communications,0.529,63780,0.937,0.0884,0.0597,-0.0287,60,0.391,0.46,0.496,67,7.0,0.564
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Administrative & Clerical,0.768,63780,0.901,0.1913,0.1452,-0.0461,240,0.361,0.79,0.95,51,6.9,0.712
Singapore,SGP,Southeast Asia,High Income,2023,2,2023-Q2,Energy & Utilities,0.434,63780,0.928,0.0701,0.0531,-0.017,32,0.417,0.26,0.286,60,7.1,0.478
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Technology & Software,0.382,63748,0.924,0.0943,0.0678,-0.0265,119,0.461,0.28,0.29,53,7.4,0.354
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Finance & Banking,0.626,63748,0.899,0.1215,0.0847,-0.0368,127,0.413,0.48,0.478,67,7.2,0.495
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Healthcare & Life Sciences,0.211,63748,0.913,0.0395,0.0222,-0.0173,22,0.452,0.72,0.802,49,7.6,0.224
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Manufacturing & Industry,0.76,63748,0.929,0.1722,0.1639,-0.0083,160,0.35,0.29,0.307,52,7.8,0.71
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Retail & E-Commerce,0.707,63748,0.904,0.1188,0.0762,-0.0426,171,0.474,0.54,0.564,72,7.1,0.644
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Education & Research,0.265,63748,0.926,0.0495,0.0378,-0.0117,24,0.403,0.58,0.594,62,7.7,0.279
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Transportation & Logistics,0.644,63748,0.927,0.13,0.1039,-0.0261,91,0.429,0.22,0.244,68,6.6,0.681
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Media & Communications,0.551,63748,0.949,0.0931,0.0597,-0.0334,114,0.404,0.46,0.487,54,6.7,0.44
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Administrative & Clerical,0.797,63748,0.91,0.1933,0.1342,-0.0591,310,0.376,0.79,0.95,57,6.5,0.677
Singapore,SGP,Southeast Asia,High Income,2023,3,2023-Q3,Energy & Utilities,0.422,63748,0.91,0.0909,0.077,-0.0139,45,0.419,0.26,0.275,68,6.8,0.34
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Technology & Software,0.364,62795,0.917,0.0811,0.0501,-0.031,128,0.442,0.28,0.278,55,7.1,0.404
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Finance & Banking,0.609,62795,0.908,0.1059,0.0747,-0.0312,230,0.384,0.48,0.498,67,7.6,0.552
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Healthcare & Life Sciences,0.207,62795,0.93,0.0357,0.0269,-0.0088,27,0.448,0.72,0.767,68,7.2,0.215
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Manufacturing & Industry,0.737,62795,0.92,0.1473,0.1213,-0.026,201,0.402,0.29,0.326,53,7.3,0.786
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Retail & E-Commerce,0.67,62795,0.903,0.1288,0.1069,-0.0219,193,0.43,0.54,0.611,64,7.3,0.628
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Education & Research,0.268,62795,0.923,0.0577,0.0333,-0.0244,17,0.4,0.58,0.635,68,7.5,0.216
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Transportation & Logistics,0.676,62795,0.923,0.166,0.138,-0.028,180,0.413,0.22,0.226,51,7.1,0.672
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Media & Communications,0.554,62795,0.918,0.1339,0.1293,-0.0046,64,0.391,0.46,0.483,54,7.2,0.42
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Administrative & Clerical,0.775,62795,0.916,0.1752,0.1525,-0.0227,215,0.364,0.79,0.95,51,6.4,0.755
Singapore,SGP,Southeast Asia,High Income,2023,4,2023-Q4,Energy & Utilities,0.422,62795,0.912,0.0808,0.0633,-0.0175,61,0.395,0.26,0.279,52,7.0,0.345
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Technology & Software,0.372,64563,0.922,0.0821,0.0492,-0.0329,147,0.421,0.28,0.316,59,7.6,0.406
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Finance & Banking,0.603,64563,0.932,0.1279,0.0741,-0.0538,207,0.438,0.48,0.471,75,7.0,0.479
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Healthcare & Life Sciences,0.254,64563,0.941,0.0389,0.0349,-0.004,26,0.441,0.72,0.804,64,7.1,0.246
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Manufacturing & Industry,0.76,64563,0.937,0.196,0.1361,-0.0599,214,0.487,0.29,0.306,63,7.7,0.571
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Retail & E-Commerce,0.659,64563,0.921,0.1274,0.0713,-0.0561,150,0.46,0.54,0.547,76,7.3,0.743
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Education & Research,0.273,64563,0.928,0.0619,0.0504,-0.0115,30,0.5,0.58,0.577,71,7.2,0.248
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Transportation & Logistics,0.654,64563,0.926,0.1521,0.0843,-0.0678,175,0.451,0.22,0.22,75,6.9,0.695
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Media & Communications,0.555,64563,0.921,0.1291,0.071,-0.0581,66,0.421,0.46,0.508,55,6.6,0.423
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Administrative & Clerical,0.796,64563,0.925,0.2008,0.1118,-0.089,341,0.407,0.79,0.95,60,7.1,0.673
Singapore,SGP,Southeast Asia,High Income,2024,1,2024-Q1,Energy & Utilities,0.449,64563,0.927,0.1065,0.0909,-0.0156,55,0.473,0.26,0.271,76,7.4,0.373
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Technology & Software,0.367,63644,0.913,0.1095,0.0981,-0.0114,149,0.481,0.28,0.312,74,7.1,0.373
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Finance & Banking,0.631,63644,0.924,0.1606,0.126,-0.0346,253,0.493,0.48,0.493,55,7.1,0.537
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Healthcare & Life Sciences,0.189,63644,0.919,0.0547,0.0343,-0.0204,13,0.477,0.72,0.719,68,6.9,0.197
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Manufacturing & Industry,0.731,63644,0.926,0.1761,0.1066,-0.0695,239,0.408,0.29,0.282,54,7.1,0.667
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Retail & E-Commerce,0.671,63644,0.927,0.155,0.0999,-0.0551,101,0.421,0.54,0.584,64,6.6,0.738
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Education & Research,0.28,63644,0.931,0.0652,0.0432,-0.022,31,0.484,0.58,0.587,78,6.9,0.231
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Transportation & Logistics,0.679,63644,0.903,0.1415,0.0781,-0.0634,153,0.425,0.22,0.231,76,6.8,0.631
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Media & Communications,0.559,63644,0.919,0.1044,0.0714,-0.033,141,0.459,0.46,0.446,70,7.4,0.473
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Administrative & Clerical,0.798,63644,0.944,0.2177,0.1199,-0.0978,434,0.435,0.79,0.95,74,7.1,0.869
Singapore,SGP,Southeast Asia,High Income,2024,2,2024-Q2,Energy & Utilities,0.421,63644,0.916,0.0906,0.0622,-0.0284,71,0.521,0.26,0.294,71,6.8,0.337
